genes,NK_58,NK_59,NK_60,NK_61,NK_62,NK_63,NK_64,NK_65,NK_66,NK_70,NK_71,NK_72,NK_73,NK_74,NK_75,NK_76,NK_77,NK_78,NK_82,NK_83,NK_84,NK_85,NK_86,NK_87,NK_88,NK_89,NK_90
ABCB9,180.7715712,257.5770062,156.2572097,157.762185,145.2230171,191.8925254,157.7555651,183.8570339,203.7335907,153.9786319,184.005007,140.40592,184.0364582,168.3855955,163.5655906,139.9249744,202.7978266,138.55743,108.7132937,259.9485985,161.7192742,119.2501599,218.2811007,162.092799,147.8572401,192.432864,229.765315
ABCC1,3402.365659,4231.55979,3525.242276,3876.481182,4076.510795,3406.973308,3319.70893,4413.64603,4968.048077,2646.155228,2446.98234,2536.725146,2926.854577,2458.169246,2618.490063,2655.524687,2559.293308,2804.78477,1985.147938,2862.52285,2345.567297,2327.948222,2538.021262,2308.96877,2387.878544,2548.258715,3001.532364
ABCC10,70.91415016,109.6522644,116.6021133,102.1401365,95.42379473,84.27789607,87.33259254,150.9866799,114.0686221,105.4672246,125.4040976,71.81978863,88.26139092,110.9462432,84.7564114,68.82037607,89.87750876,143.0862296,101.0476201,110.9819882,137.8858188,131.8424352,87.51182091,116.1400758,102.8222681,111.7213832,82.99879785
ABCC3,8.222114183,6.930441807,8.764478081,4.367056593,4.015478023,8.696901409,4.789466312,3.651657312,5.147519086,4.504008764,5.843358949,4.79183068,5.852002472,10.75879474,8.121623621,11.52047106,8.420728164,5.479894348,6.576377689,7.861333965,8.753301372,8.599537163,4.481700357,6.277285808,4.830496593,3.85603272,5.316475877
ABCC5,249.9556579,244.2040333,213.057069,228.0780028,274.1016921,182.9633984,180.8869133,125.283691,248.2325773,200.8056442,304.6636156,219.6687635,293.551721,386.1870857,169.0869564,193.6602933,314.841543,270.4075996,284.4837512,320.1851854,275.0991622,332.1142321,345.3237034,275.0588884,268.0335902,353.8297808,343.4400528
ABCC6,41.49578384,25.84969178,24.42855224,17.26794716,12.81477094,16.71908617,13.53429972,19.64496497,13.49034219,11.93835567,14.68893444,16.50475868,10.56961386,28.06509105,15.62808442,16.70327011,14.17783739,20.06325678,14.81738783,15.32832398,10.0616127,20.88280529,8.23861566,35.61206633,10.21111049,9.769425696,12.44576332
ABCC9,40.74256042,31.52428265,27.34338266,24.01043451,20.27532983,22.71330563,31.28908709,19.5611727,14.95567069,22.23342663,34.40468566,33.27247727,27.2713315,28.1033945,18.91844665,24.9797808,29.01752154,25.67840923,22.63551061,19.1516421,30.08931507,21.94911435,22.55891989,20.54642485,35.15119894,15.96559625,24.63651
ABCD1,35.78097227,35.46025415,27.65212539,24.1053983,34.85591853,31.00386659,19.13566354,22.90393194,51.70080056,39.61975712,44.30329782,26.07813154,40.13994338,41.11006414,61.48391231,45.07439999,42.1728158,66.1944943,43.85960702,37.51388317,40.75695813,36.45660266,52.66251434,36.72118305,31.60604064,31.15831262,44.83644726
ABCD2,622.9603833,1593.313014,754.6805585,1435.646076,2169.385044,871.1488075,672.9241676,1427.109059,1570.990881,396.6742883,1515.807713,365.4164117,1426.509174,1604.051851,393.1500732,555.7827495,1791.863674,1743.387812,376.2328586,1040.677882,467.4908144,999.4197852,1049.000354,515.2834137,417.9954742,1023.026849,1187.218203
ABCD3,391.3123228,415.9859053,343.5114707,597.6511003,411.8791349,364.6053502,396.9748539,539.9802947,425.43239,306.1263112,363.7032699,390.2133483,407.2979648,356.4666307,350.9698493,403.8422502,374.2120954,412.5292943,452.2773465,518.2214436,482.2001658,590.0929547,481.5003458,412.8543519,455.2750486,556.3335953,414.0287832
ABCD4,513.3950959,567.940936,574.9135514,398.7764303,566.9663364,481.9348685,483.8576149,507.2234528,480.3723243,546.7264905,522.9248576,540.1883982,461.6575765,485.2748608,513.6683238,528.8660235,540.3254609,465.1376591,451.0923466,441.5926712,470.8669063,419.1886551,529.4161697,596.5486825,441.9905982,394.5290924,479.7788886
ABCE1,871.9373181,678.5412951,830.2393617,1061.258473,846.6486356,900.4868731,1005.23655,885.4260094,660.9879901,682.2582351,457.7720111,834.5459061,708.2620808,636.2949271,740.3520977,775.5620202,541.8600582,478.7689721,1004.726466,904.1217371,1000.334799,1124.491982,1128.007562,857.6334384,945.3157517,1282.378073,743.3376056
ABCF1,930.0691586,1152.162806,911.5831429,1286.407663,1223.822113,1147.224082,928.6486593,1479.325494,1202.525545,923.2457965,1250.815115,926.7690327,1107.764543,997.7186617,938.4436443,967.5036284,1286.113994,1067.809495,1104.184521,1388.804207,1054.643421,1395.996091,1271.837334,1094.372184,1058.475464,1614.080906,1044.191483
ABCF2,227.1271487,201.1065547,250.0587769,341.7558438,314.7975949,256.2429838,221.3889489,307.7683811,277.015632,214.7867356,193.203501,202.8006801,289.4914294,260.5805084,203.0794326,186.888261,195.7114844,188.3886677,255.8272838,200.1512828,236.9195725,356.0374547,320.3223082,228.2605929,278.1446382,375.2745188,146.7025997
ABCF3,250.4002017,304.4737944,258.2371047,223.9383195,257.0649849,229.2381942,249.0923707,265.3922321,276.068555,239.2276601,288.6616226,285.2950363,272.4551679,301.9818708,274.3735604,288.2498098,247.0977361,282.7537661,281.2127232,304.3254488,306.2018027,315.5631445,300.6942525,300.3613657,300.4808134,312.6501387,287.7536156
ABCG1,188.5046362,162.2537061,274.2057519,104.6960472,123.1891294,235.0071662,178.0016628,141.1348945,236.3566184,152.1296358,86.34184976,195.6516338,85.67150763,78.38502343,122.75833,186.6153984,57.14749647,117.1530675,153.4313137,125.9355708,132.8635543,128.9240025,112.7565978,121.105194,132.9998088,95.04551976,114.2798304
ABCG2,357.3174499,50.74467154,397.1232855,126.1454791,186.3957386,368.8746764,254.8221165,127.3654183,92.68648624,194.1804824,90.55424819,173.963218,105.4469333,84.77274155,209.8564194,235.5269715,70.73963119,117.2412627,434.8995,93.5537444,291.0739723,299.905838,251.8442209,285.4163828,171.6951511,346.9702834,89.611548
ABHD1,19.92024562,20.92641714,22.41271272,15.83913369,17.6726916,21.59721188,18.05463158,15.36225157,23.25568328,18.86046144,14.921088,17.95911092,21.46309262,18.85371394,26.07644682,17.06159561,21.67811017,25.62889299,17.57902423,18.04414847,17.9904309,14.08903321,23.54527988,13.50431515,15.95932713,16.74495275,22.56864675
ABHD10,820.462163,573.5863322,759.7738233,643.834718,611.4330368,770.3897365,880.2135295,621.8595389,538.3862026,809.4195786,502.4846664,996.9912108,551.3103727,520.610052,851.4998983,722.4975595,564.0917909,549.6670721,766.1173291,777.1708008,689.0748418,518.5927054,545.8677873,852.8058618,704.5118756,534.3438537,591.7627138
ABHD11,69.63759683,50.08745538,44.9231734,59.65914684,54.91237813,49.20050064,41.29065093,51.79833436,56.15002727,65.08661648,53.97131635,38.01178551,55.9752089,50.2338485,70.5942165,53.10291222,51.18550908,67.94329883,48.33754549,63.47321994,44.40253389,51.21765138,53.28833321,55.59177873,55.29717628,76.34263955,65.67076155
ABHD12,123.7074384,131.2414677,139.4217924,124.9151038,162.8416746,143.1223088,165.0453281,164.7326141,146.7000758,133.0389618,133.7214894,106.2691115,196.3268938,148.9847489,140.9151698,143.3502258,127.8891348,146.504086,128.0834309,128.6306937,137.7940485,143.033382,168.4756341,141.7529611,163.872671,172.8469448,105.0035425
ABHD12B,89.22620108,113.1395346,77.47148225,34.51385986,73.45443234,63.83794352,74.26597572,64.04660243,89.315088,70.41979108,134.8467344,94.92312809,108.0816885,67.37339394,95.15995937,86.03305676,93.19819723,147.9431066,100.4141966,85.73944557,75.34964786,66.8302063,72.22591333,104.3507677,49.19130791,93.85745173,115.2202164
ABHD13,589.5533485,494.2509855,500.8999384,603.4392702,596.6310786,651.9653782,607.5859437,644.5121236,599.1388431,506.2000887,507.8305982,520.9982035,491.6679737,598.1585555,459.3315717,531.2167237,504.1937607,517.8707812,561.9916995,588.2046787,558.5866601,570.7444777,521.6267855,571.9508168,467.1179777,542.586877,421.8437333
ABHD14A,84.20543368,62.02696432,83.78586047,39.78234913,55.91776533,71.49860981,97.81084076,68.41347634,63.30868087,88.65354047,82.54480202,85.44295826,105.1503963,98.30860224,101.1305685,73.42792341,67.89802792,84.59791456,74.92353082,78.80250276,106.3453387,66.49493875,93.11917124,113.5497398,77.01899031,90.68109833,93.0604643
ABHD14B,1112.745957,953.8701907,1097.082925,946.5932219,1090.87199,1207.218243,1121.987096,850.1144401,1086.540306,1185.845209,1243.941835,1176.309376,1341.442844,1435.310384,1416.362882,1288.567239,1238.43833,1468.210343,1223.465236,1103.817908,1351.414515,1020.722801,1101.771186,1302.931596,1328.009845,1244.485594,1258.481646
ABHD15,357.0311353,353.558792,328.7238295,416.4302103,390.6192559,354.3744335,320.084679,344.6756562,421.3232004,458.1883099,476.892876,337.8025408,472.9594451,513.2682889,444.0988991,406.5049561,501.5507456,575.6460098,387.5478032,350.8830549,348.3371779,337.3232227,361.6013857,444.0037406,391.6635532,369.5015845,311.2556652
ABHD16A,232.6477888,226.4499303,305.6240072,212.1604734,235.7017058,193.652691,227.0600468,286.6718657,238.9944248,202.6738156,287.9417084,313.6370848,242.2605656,301.8363403,226.7354595,322.1041661,216.8966567,355.2566833,218.5831786,265.3735459,242.8124801,291.7556402,199.9531014,235.9623494,274.2323087,250.3803273,230.2909536
ABHD16B,34.4070348,31.19903993,32.60286967,44.89867551,25.29311046,28.28034099,10.71243869,39.1993498,33.62575508,54.28282186,61.6302024,49.03196258,61.34424676,52.21262693,42.48690951,33.75470108,52.58466018,61.50669859,40.00935659,47.03325397,32.03265074,42.55525941,52.72533938,63.0133846,34.83994686,49.04399716,52.62349795
ABHD17A,945.2420782,1088.283385,1290.15748,1443.780081,991.5475437,1046.948968,1076.766791,1088.879153,1136.761191,1334.336439,1102.398428,947.2724565,1133.48453,1124.892968,1159.845663,944.3230014,931.3940812,1487.65256,989.9288334,1418.888538,805.6350159,797.8142012,720.5755152,1687.314688,766.1517112,830.8866797,818.3397047
ABHD17B,365.5362149,581.4106065,362.5392492,641.5319103,609.0842504,356.2038002,374.3131433,647.6607101,621.6731003,428.446776,503.8032424,385.3433839,570.710505,630.9075286,397.7088286,453.1054489,565.9809896,700.2310721,416.0561748,552.4009168,392.5994583,599.3253897,560.3896866,432.4280015,432.4141564,640.687931,530.6352131
ABHD17C,146.824602,185.8547292,130.6276595,159.5714638,80.3989073,119.5283781,137.385395,144.0026941,197.8739856,169.7289362,240.5461578,208.7913479,120.1617766,104.3915298,197.5689284,252.8018185,122.1201165,329.7682418,127.3160118,114.3989915,104.1084847,130.7921247,84.89380004,136.7879283,155.215652,158.3720197,175.9442233
ABHD18,644.6394276,717.4767688,631.7323522,761.1683259,724.1083879,605.4474479,655.2752258,696.6558949,691.3309775,640.4823297,710.9458601,574.6439062,617.192584,716.1474342,593.5576786,600.0172424,697.8192052,724.1118309,698.042525,741.2556303,605.7857335,794.4276628,737.6058218,634.9805543,631.4122932,763.3784699,727.4784699
ABHD2,98.15996804,57.43409809,112.8544264,58.49034408,58.75394123,98.68595712,85.66343438,59.48905073,58.04545421,83.95014774,54.76211974,80.42582901,71.74477652,68.48314456,81.10601425,82.05823108,59.46506208,56.353134,92.86429992,80.86588175,107.4718422,91.09458106,83.44020119,104.1886689,121.8711424,111.7905315,88.06194041
ABHD3,323.2211253,452.4579934,303.2245396,453.878484,420.7037831,352.4473608,389.060167,436.6513899,532.4754934,428.9171024,503.8255601,394.065119,456.047077,459.322864,284.1393296,380.8298328,412.640591,529.6967612,288.8338784,360.278817,283.7523835,394.3704885,314.3072292,276.4797953,279.434563,362.7023754,388.1351219
ABHD4,201.9439538,265.8119481,294.8580664,175.8709732,216.8141735,181.0430747,151.8502263,193.4059802,260.6372604,208.2141159,199.5962226,225.9517437,240.3643142,175.4780465,183.930358,279.4029094,268.2243166,262.4608843,188.5033403,243.6937438,226.041988,192.5319497,251.4019206,239.4591819,233.3319225,220.4261706,324.9090703
ABHD5,126.64404,72.72536985,93.83126893,111.0150989,66.15294608,120.5691981,142.403205,73.1609591,81.37034006,102.4509887,64.77230105,111.8072865,66.30376962,80.01326517,125.2168177,104.3118077,57.67721411,112.6589692,103.5002669,62.36040769,134.2976495,91.93973463,92.93504876,80.92773561,131.0470251,85.14258768,64.68065589
ABHD6,27.04024716,38.28242136,37.0718402,17.75957171,23.98910865,33.39487477,28.33881525,35.63272732,32.36196216,38.49558736,33.75365471,28.82085033,22.30646072,25.84641237,29.87735448,18.61512098,18.84188597,34.62453631,53.20431876,29.81746302,22.03884768,28.65059503,41.71694824,36.29034283,21.16550203,19.71298479,45.76240528
ABHD8,33.56792561,45.93725174,50.5823832,51.37020183,34.40094915,41.03420437,35.71910483,35.12194096,52.53450152,58.13217148,44.73281118,43.7338411,40.1838089,41.63643282,41.82528578,54.64274703,44.82046546,68.02623248,46.41857123,64.32500645,42.17268672,28.6158148,30.80309445,72.45397313,55.38564559,36.69630872,52.68311867
ABI1,3402.443503,3285.858409,3218.551483,3305.710128,2946.833296,3446.822548,3540.89251,3403.844233,3641.890695,3749.34719,2959.043473,3956.411296,3343.362865,3512.316411,3850.793923,4381.653298,3310.836379,3522.971083,4015.896239,3495.421808,4216.830164,3349.319756,3447.480754,4021.132335,4490.692883,3595.002047,3419.751093
ABI2,384.3492536,299.3370385,343.3798384,329.0223633,252.0192386,436.3167409,411.932162,356.0208206,372.5764114,489.1082223,299.8809104,525.4467652,427.7045094,323.4367948,435.9311265,504.6472567,332.7254288,373.6586295,370.9262833,507.6989875,417.0561377,393.4632092,407.2264035,430.0633668,511.7424724,450.7660182,474.0340719
ABI3,185.9824376,173.5453966,179.4006683,321.5888561,333.6713455,159.4979185,159.737178,378.8554907,266.3469687,221.1639861,309.9268293,198.8768209,454.2307413,434.3960276,218.4991897,192.9146164,400.3082709,352.6810043,180.8396523,315.3846077,251.3548141,442.5399246,426.3122043,230.0445368,225.9034854,455.1636193,303.7386385
ABI3BP,29.94205008,15.59418898,17.72600877,10.45391579,16.54042346,27.23516049,30.99440665,11.05801982,12.34589616,23.86986175,17.76756968,22.46375991,19.23740746,16.19808932,25.44504193,27.93443316,21.05879507,11.93611295,21.32763636,10.12753829,21.29008277,11.13443397,13.70353803,13.26936656,14.70496642,12.80492516,8.642147729
ABITRAM,65.25747881,73.21179535,53.48730497,77.9665946,88.49459287,63.76891675,73.12757762,90.35017092,75.84515272,80.97439297,72.38876146,66.56196814,87.5404141,77.06532473,63.73004904,72.18557648,74.37589082,68.81948975,57.57489287,70.9676011,61.91010786,84.78565199,62.77706885,59.75230469,74.38407578,68.7082851,65.81510825
ABL1,673.5708357,545.6251782,552.9657908,678.2980835,491.3764016,701.4286767,602.734387,636.2171371,630.2553898,730.9814394,660.0593431,640.2630835,818.7657688,700.6683145,621.6438829,785.7288821,646.8062971,614.5102356,660.9363139,763.4121415,842.2770736,776.0892602,676.8449862,849.6927791,809.9668186,730.8989536,708.4567769
ABL2,453.4549777,167.7141873,288.8906594,148.6312298,156.4740708,289.6880373,314.7210505,154.695073,218.7877602,188.0820082,110.0873663,199.6953351,132.4793306,118.5167512,223.2717064,246.8944924,114.4801099,105.4664881,241.8251142,162.8076498,349.9860825,223.571314,182.3338528,255.0743051,248.6968511,197.3096642,191.0169132
ABLIM1,4742.344878,3918.181846,5040.735376,2647.447076,2914.247304,4920.933044,4287.003573,2825.639198,3614.832715,3940.330716,2698.880584,4439.227351,2647.841703,2463.16563,4153.297734,4310.756757,2905.15478,2606.239399,5121.201752,5484.4253,6205.18856,3272.141352,3573.642916,6082.075941,6487.886013,3560.036666,5958.240708
ABO,42.83702641,31.61308165,40.30630035,25.31042988,38.95746054,43.86004188,45.19067662,17.82321516,29.33342173,6.635721395,6.005661001,7.790942957,5.287061395,6.297494336,2.811782275,3.114368822,5.219369291,6.252520237,2.719122596,4.950664093,4.885066367,3.2776832,2.536842138,3.510014976,3.741871804,2.247105454,3.653312972
ABR,296.6962989,293.0142542,335.9875155,213.7014583,233.0483244,344.790757,344.0084159,151.0483597,283.5453858,261.0394331,273.2082936,344.6646137,340.8063018,293.0751446,291.9676663,337.1086081,317.9146262,260.7481849,390.5815628,339.4838907,286.789506,262.8524246,238.2999482,488.5352934,359.3493833,292.1530017,233.7110724
ABRACL,1058.645461,928.4836916,1019.624025,1647.37505,1113.665916,1075.220984,1207.037242,1479.379841,1210.477623,1293.145266,987.5729068,1191.900586,1269.329091,1236.35995,1208.557033,1265.5225,1027.687893,1365.090126,1767.349532,1577.859311,1451.926747,1924.474874,1682.953566,1345.195111,1461.824243,1944.386571,1412.042277
ABRAXAS1,428.3315127,420.3198906,415.6114083,390.4887338,441.5923406,415.2818165,357.0605946,356.6557952,323.2421106,405.2602992,313.0409169,344.6773617,435.3825582,450.8499021,282.6309049,318.9511485,383.0122027,436.8134974,339.6541083,420.0056468,364.9468477,368.474046,360.0555743,398.0569885,378.2449094,381.365288,364.7090786
ABRAXAS2,763.4664414,622.3681245,649.3376596,773.429886,753.1866793,837.2835566,785.058687,689.567767,723.709908,851.5517119,685.9318178,897.9446925,767.6687089,744.0662285,956.1867023,919.1552145,743.6244476,704.5185633,897.2864074,772.3376945,880.9258065,785.0821315,739.7727821,854.2186364,905.9456757,724.9356844,702.4062221
ABT1,652.4371787,660.8032663,742.2309432,883.643582,851.2588659,733.8064011,672.0412186,838.4472842,761.2789593,896.9407824,843.1914053,840.515172,900.2282018,972.1073597,798.1413327,774.8298129,908.1113829,933.2133732,846.2027261,847.5627681,883.9289663,988.4841907,981.5325205,926.9239838,865.5022761,1111.47148,826.9759672
ABTB1,150.36994,198.7012519,131.485163,109.2763957,138.3524615,120.6665477,141.4874055,110.0475054,193.4383825,170.9174131,244.9222812,141.3887743,151.6024839,200.8029657,149.7968184,181.4760124,180.0055959,244.3514757,114.7510193,138.5865677,192.7264443,115.0373219,123.775819,137.73721,140.2608111,127.1974908,153.2683263
ABTB2,14.81991333,16.84171273,17.06006257,15.14765789,11.70816366,16.26672948,12.94121651,14.77646111,13.83603322,25.0203278,27.64927182,18.51084699,20.80070797,19.29541171,14.35902496,18.71930156,21.53441195,24.30095359,39.68861483,28.33211825,49.1970154,28.80438017,49.66407391,50.16423956,41.15594495,35.85069366,45.45501761
AC000089.1,5.418467255,5.381894475,4.335228248,4.133271984,5.983931276,8.465880396,4.429091774,3.287401884,3.88576376,7.657074164,13.9497231,6.831348778,5.626082553,11.22080929,4.492878164,5.442546232,6.447139232,4.440743695,6.89986098,5.768892789,4.240687637,9.809445438,2.551597943,10.65862362,9.614686453,6.146533808,6.967899211
AC003072.1,29.49423557,24.33114754,30.26232132,11.83044256,27.4473615,28.5118462,21.41981785,18.14413344,13.25866472,46.86864709,52.3387511,34.26076371,23.56577665,28.46928622,39.15587666,34.7777293,28.11627609,39.17972471,28.97740265,23.18691194,29.28764037,40.18173056,32.05950297,35.04888181,38.07796629,20.65436247,22.32274915
AC003665.1,210.2429568,201.6703262,166.7182662,211.1103708,130.5230918,174.7403991,140.3523546,121.3412719,192.2460158,139.9247898,181.7806482,121.1001564,195.8574814,164.1994086,125.3105815,144.9593554,177.8293956,127.632843,129.2688857,210.5155616,152.0066038,172.5075342,115.3417836,148.1415554,190.1531426,181.9784001,154.5816042
AC004057.1,244.2935508,269.7662895,217.6065676,464.7707024,364.0687342,251.2393873,293.5086218,384.8399104,348.0513352,379.870252,292.296681,302.5192743,375.2189097,375.2779735,316.7160002,247.4394427,355.9766777,402.5297558,1575.793276,1676.644849,1510.219005,1347.130681,1646.792412,1081.647409,1412.038221,1715.800817,1457.422063
AC004086.1,9498.276444,8660.838273,9334.738386,13201.16288,11428.80267,10702.41485,10529.21433,12138.272,9873.141632,8768.587552,7614.783043,8188.94132,10970.01211,10381.07884,8983.347583,8162.143372,9396.826993,9282.790638,10386.52595,10653.55586,10409.14682,13001.11246,13448.84113,10194.44978,10242.62874,13896.26244,9846.319755
AC004151.1,1176.533229,1561.896161,1620.766744,1312.330346,1292.579173,1168.996198,1124.442111,1468.085985,1492.038626,1417.036139,1686.05831,1368.617796,1520.958632,1434.922991,1371.346763,1250.271314,1409.410604,1809.074153,1156.75399,1515.991063,1241.26886,1224.920099,1138.268031,1649.761741,1236.357732,1056.648852,1369.306311
AC004156.1,574.3660964,915.9310434,866.1178279,962.9660785,611.7988348,715.6020943,755.3170141,928.5377257,906.6949182,940.0934159,626.814073,785.5504174,775.856784,656.8748771,1004.637045,867.6752412,633.9356904,636.9135515,686.3905805,969.4419308,688.1989312,649.8188119,685.1200656,1081.998412,719.4953738,767.4565497,708.6449851
AC004475.1,205.5981722,314.5055478,310.1161566,214.9054993,252.953617,293.0621544,238.6948709,308.2407935,221.7601687,265.7685565,278.3916647,251.7378581,274.8976568,283.6190545,304.3667275,264.0840542,354.2814591,289.5220648,234.5263288,239.246925,219.7666097,285.7761408,280.8349458,215.6922188,262.4368429,241.0711695,271.4974551
AC004551.1,2605.029076,294.2821934,517.7933791,508.6641337,1141.621065,1844.604699,855.7940284,587.1066849,355.0874834,247.2604488,266.913949,179.3984691,269.4835995,776.0364325,207.1501505,331.2544814,629.922462,266.8672527,615.7844338,697.4818615,780.7765282,1505.592802,1569.171801,490.6027502,530.6144244,1478.869296,572.9190552
AC004801.2,3.305740481,4.221230981,10.72395893,5.931595972,3.111401242,4.863147205,2.553990217,7.630261237,1.580013434,7.67932743,13.82561846,7.738397185,3.321439916,2.133763836,5.056497889,4.464439191,10.88269153,14.88419542,7.28722168,4.800118147,4.388179892,8.402555593,12.4176323,1.627261832,5.48288336,4.69569172,8.596768171
AC004832.3,67.40393146,33.059152,95.51139539,38.55420713,44.33094795,123.3124266,67.99842767,63.45200155,101.9670641,69.0177647,99.58266328,132.4015328,81.11883916,84.07834102,48.47048053,129.7900977,42.21885022,125.8588323,76.92656816,74.46968519,82.60320704,106.7711135,89.50201289,82.72043326,54.11128455,84.13200902,158.540624
AC004890.2,55.04131805,81.74599738,86.62073114,45.3649754,59.47070589,51.70579087,70.90977692,35.49862373,61.33260952,141.824259,105.9583283,67.22488922,59.17279339,68.48083622,56.98477137,71.20794156,78.06141379,71.32433208,105.6639917,113.5892387,78.54665514,61.07855997,61.85371385,110.49741,82.88905216,61.66479957,106.8167945
AC004890.3,15.73839771,12.89659149,4.830650869,8.47211498,10.89719315,12.28841696,12.47833663,7.856293555,5.943296224,14.81406493,15.21020369,11.44173099,7.924749628,9.696483819,15.8167534,7.141506452,15.59943213,10.22983538,9.359147841,5.491049168,9.008425998,7.561356749,8.871247297,17.03794429,16.28255665,7.551454158,11.1002496
AC004893.1,3.947679542,15.64195875,9.618964456,2.868028745,8.197958653,7.584909895,8.063591775,8.835764062,10.92354663,5.933594617,5.736734563,11.44173099,6.935499682,9.696483819,9.890052038,4.070753226,7.813068326,7.153223586,7.501559432,13.35038521,10.00947925,7.561356749,8.871247297,9.553570289,7.579589125,7.551454158,8.855749688
AC004910.1,15.75906948,4.873161059,12.80351501,11.84536643,6.193214089,14.89827999,13.15490016,8.424588284,6.722351411,16.26539296,14.64925676,17.32781222,4.642216427,6.171819426,11.60955417,7.110785048,5.469118424,11.31116227,9.400361626,7.03232036,10.97305707,9.449468467,12.76610395,7.731097849,13.19127839,11.84507942,13.84099432
AC004951.2,30.04489648,45.33417712,26.32468188,23.45903086,31.54637054,40.06463316,25.89723051,18.20654872,26.08870516,25.51141927,33.52111192,36.58684766,23.8742884,23.91928283,17.95707058,36.1082159,23.6196964,37.21047693,33.08676347,28.40515967,34.13596686,32.68442863,40.18423012,48.78182507,25.43098204,32.27303592,28.28708433
AC004951.3,42.41142867,51.10341923,47.43095954,38.31010455,24.59270444,23.50755801,41.84081562,43.30076417,39.07443121,51.5118196,53.48818064,45.81073815,37.9166871,41.05493852,44.54042404,59.78516964,41.57574871,52.42477466,41.6287577,60.21371432,46.88550907,49.25530381,59.06339731,64.085857,63.81737097,32.27041383,41.52164031
AC004967.1,25.7508286,25.51235071,48.0406622,34.73277324,25.02372708,44.12985723,43.74085394,44.1675069,28.77588856,36.66217986,21.84107244,31.31812459,25.59286507,28.00565467,27.11834259,26.68233359,31.51857318,27.24546424,27.62864782,30.96173059,36.7984728,25.8899561,27.19804079,36.79244131,36.73921902,22.36081264,19.22025471
AC004980.1,91.95007147,151.8191552,125.4078453,107.4023393,142.1598702,140.292082,94.73933567,123.9253898,107.6821661,134.8120565,81.66528365,58.93970142,102.09893,96.51835303,105.7853486,42.15998718,87.1872102,94.46898956,99.02281223,122.0664429,130.0661243,117.4464146,85.54302969,134.9069167,88.47838633,89.28332223,93.55188524
AC005020.2,32.85079373,36.27611054,40.97825179,27.55072793,32.68100869,59.75110881,48.26345191,41.26918054,41.7721259,41.78675133,61.3857983,52.90492495,54.61908126,36.57209737,61.67078882,63.17377561,53.77390868,34.35204562,61.37107803,51.88643337,62.15330919,35.74523523,41.41266794,36.40795954,74.18959417,37.7977005,93.88720925
AC005041.1,60.27199367,54.8105795,52.94180773,37.01776784,61.29223559,76.00748799,61.43422984,31.98387722,75.03213462,44.8290493,32.53244841,31.11815224,33.21025624,55.96500161,81.33736935,55.66682861,70.1139766,36.07857606,35.38972914,44.47791131,29.55870057,47.5309362,72.15519883,71.76569005,32.64607705,16.60943075,42.31644083
AC005077.4,24.58143633,46.7561211,23.0262425,36.49254615,31.59132428,21.6954311,21.30782635,20.58941016,42.52368828,55.26954078,52.15673328,22.92763509,60.35499682,41.58359115,24.70680543,20.44810376,47.71818281,47.14917689,31.65020875,64.99745064,25.02527799,37.08746212,39.23177259,69.42856232,32.65672448,39.21681592,60.47924764
AC005154.2,43.75481005,37.00098005,42.24347839,28.91673121,27.3191242,39.77446815,44.2061422,21.87510715,26.0695024,22.40834363,46.19613974,25.69260581,31.46205816,34.7347136,18.64076382,24.28472638,33.85257999,29.87848795,27.85128416,22.09819993,31.35411958,32.12018163,26.56647538,36.19931017,17.27156627,16.6525424,25.10316453
AC005154.5,43.40578161,54.46226474,72.16427678,81.68958187,89.49787763,58.25775086,85.8227684,61.87615175,59.99768102,58.4157672,83.00756149,61.89031448,72.97348302,70.75580483,77.68382658,53.37882331,75.40585327,47.85079832,49.75245342,100.4583923,43.32912842,57.25949478,11.37206411,63.29439228,79.61355078,19.89758735,69.12566459
AC005176.1,2.458742613,4.802018357,2.902407928,1.719189096,3.579256623,1.671817243,3.415713557,2.781246272,1.464866702,3.637355557,4.067911787,3.27358234,2.855365463,7.765295434,2.021444635,3.075517249,4.5343336,15.86585603,3.098200309,1.863748355,1.681917912,4.232338436,2.91280788,2.344177685,2.316653045,2.680783375,1.513082248
